targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
2121000,3421000,-1,NA,albiglutide main ot2,ertugliflozin main ot2
2121100,3421100,-1,NA,albiglutide ot2 younger-age,ertugliflozin ot2 younger-age
2121300,3421300,-1,NA,albiglutide ot2 older-age,ertugliflozin ot2 older-age
2121010,3421010,-1,NA,albiglutide ot2 female,ertugliflozin ot2 female
2121020,3421020,-1,NA,albiglutide ot2 male,ertugliflozin ot2 male
2121001,3421001,-1,NA,albiglutide ot2 with-obe,ertugliflozin ot2 with-obe
2112000,3412000,-1,NA,albiglutide main no-met,ertugliflozin main no-met
2112100,3412100,-1,NA,albiglutide no-met younger-age,ertugliflozin no-met younger-age
2112300,3412300,-1,NA,albiglutide no-met older-age,ertugliflozin no-met older-age
2112010,3412010,-1,NA,albiglutide no-met female,ertugliflozin no-met female
2112020,3412020,-1,NA,albiglutide no-met male,ertugliflozin no-met male
2112001,3412001,-1,NA,albiglutide no-met with-obe,ertugliflozin no-met with-obe
2122000,3422000,-1,NA,albiglutide main ot2 no-met,ertugliflozin main ot2 no-met
2122100,3422100,-1,NA,albiglutide ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
2122300,3422300,-1,NA,albiglutide ot2 no-met older-age,ertugliflozin ot2 no-met older-age
2122010,3422010,-1,NA,albiglutide ot2 no-met female,ertugliflozin ot2 no-met female
2122020,3422020,-1,NA,albiglutide ot2 no-met male,ertugliflozin ot2 no-met male
2122001,3422001,-1,NA,albiglutide ot2 no-met with-obe,ertugliflozin ot2 no-met with-obe
2111000,4111000,-1,NA,albiglutide main,chlorpropamide main
2111100,4111100,-1,NA,albiglutide younger-age,chlorpropamide younger-age
2111300,4111300,-1,NA,albiglutide older-age,chlorpropamide older-age
2111010,4111010,-1,NA,albiglutide female,chlorpropamide female
2111020,4111020,-1,NA,albiglutide male,chlorpropamide male
2111001,4111001,-1,NA,albiglutide with-obe,chlorpropamide with-obe
2121000,4121000,-1,NA,albiglutide main ot2,chlorpropamide main ot2
2121100,4121100,-1,NA,albiglutide ot2 younger-age,chlorpropamide ot2 younger-age
2121300,4121300,-1,NA,albiglutide ot2 older-age,chlorpropamide ot2 older-age
2121010,4121010,-1,NA,albiglutide ot2 female,chlorpropamide ot2 female
2121020,4121020,-1,NA,albiglutide ot2 male,chlorpropamide ot2 male
2121001,4121001,-1,NA,albiglutide ot2 with-obe,chlorpropamide ot2 with-obe
2112000,4112000,-1,NA,albiglutide main no-met,chlorpropamide main no-met
2112100,4112100,-1,NA,albiglutide no-met younger-age,chlorpropamide no-met younger-age
2112300,4112300,-1,NA,albiglutide no-met older-age,chlorpropamide no-met older-age
2112010,4112010,-1,NA,albiglutide no-met female,chlorpropamide no-met female
2112020,4112020,-1,NA,albiglutide no-met male,chlorpropamide no-met male
2112001,4112001,-1,NA,albiglutide no-met with-obe,chlorpropamide no-met with-obe
2122000,4122000,-1,NA,albiglutide main ot2 no-met,chlorpropamide main ot2 no-met
2122100,4122100,-1,NA,albiglutide ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
2122300,4122300,-1,NA,albiglutide ot2 no-met older-age,chlorpropamide ot2 no-met older-age
2122010,4122010,-1,NA,albiglutide ot2 no-met female,chlorpropamide ot2 no-met female
2122020,4122020,-1,NA,albiglutide ot2 no-met male,chlorpropamide ot2 no-met male
2122001,4122001,-1,NA,albiglutide ot2 no-met with-obe,chlorpropamide ot2 no-met with-obe
2111000,4211000,-1,NA,albiglutide main,glimepiride main
2111100,4211100,-1,NA,albiglutide younger-age,glimepiride younger-age
2111300,4211300,-1,NA,albiglutide older-age,glimepiride older-age
2111010,4211010,-1,NA,albiglutide female,glimepiride female
2111020,4211020,-1,NA,albiglutide male,glimepiride male
2111001,4211001,-1,NA,albiglutide with-obe,glimepiride with-obe
2121000,4221000,-1,NA,albiglutide main ot2,glimepiride main ot2
2121100,4221100,-1,NA,albiglutide ot2 younger-age,glimepiride ot2 younger-age
2121300,4221300,-1,NA,albiglutide ot2 older-age,glimepiride ot2 older-age
2121010,4221010,-1,NA,albiglutide ot2 female,glimepiride ot2 female
2121020,4221020,-1,NA,albiglutide ot2 male,glimepiride ot2 male
2121001,4221001,-1,NA,albiglutide ot2 with-obe,glimepiride ot2 with-obe
2112000,4212000,-1,NA,albiglutide main no-met,glimepiride main no-met
2112100,4212100,-1,NA,albiglutide no-met younger-age,glimepiride no-met younger-age
2112300,4212300,-1,NA,albiglutide no-met older-age,glimepiride no-met older-age
2112010,4212010,-1,NA,albiglutide no-met female,glimepiride no-met female
2112020,4212020,-1,NA,albiglutide no-met male,glimepiride no-met male
2112001,4212001,-1,NA,albiglutide no-met with-obe,glimepiride no-met with-obe
2122000,4222000,-1,NA,albiglutide main ot2 no-met,glimepiride main ot2 no-met
2122100,4222100,-1,NA,albiglutide ot2 no-met younger-age,glimepiride ot2 no-met younger-age
2122300,4222300,-1,NA,albiglutide ot2 no-met older-age,glimepiride ot2 no-met older-age
2122010,4222010,-1,NA,albiglutide ot2 no-met female,glimepiride ot2 no-met female
2122020,4222020,-1,NA,albiglutide ot2 no-met male,glimepiride ot2 no-met male
2122001,4222001,-1,NA,albiglutide ot2 no-met with-obe,glimepiride ot2 no-met with-obe
2111000,4311000,-1,NA,albiglutide main,glipizide main
2111100,4311100,-1,NA,albiglutide younger-age,glipizide younger-age
2111300,4311300,-1,NA,albiglutide older-age,glipizide older-age
2111010,4311010,-1,NA,albiglutide female,glipizide female
2111020,4311020,-1,NA,albiglutide male,glipizide male
2111001,4311001,-1,NA,albiglutide with-obe,glipizide with-obe
2121000,4321000,-1,NA,albiglutide main ot2,glipizide main ot2
2121100,4321100,-1,NA,albiglutide ot2 younger-age,glipizide ot2 younger-age
2121300,4321300,-1,NA,albiglutide ot2 older-age,glipizide ot2 older-age
2121010,4321010,-1,NA,albiglutide ot2 female,glipizide ot2 female
2121020,4321020,-1,NA,albiglutide ot2 male,glipizide ot2 male
2121001,4321001,-1,NA,albiglutide ot2 with-obe,glipizide ot2 with-obe
2112000,4312000,-1,NA,albiglutide main no-met,glipizide main no-met
2112100,4312100,-1,NA,albiglutide no-met younger-age,glipizide no-met younger-age
2112300,4312300,-1,NA,albiglutide no-met older-age,glipizide no-met older-age
2112010,4312010,-1,NA,albiglutide no-met female,glipizide no-met female
2112020,4312020,-1,NA,albiglutide no-met male,glipizide no-met male
2112001,4312001,-1,NA,albiglutide no-met with-obe,glipizide no-met with-obe
2122000,4322000,-1,NA,albiglutide main ot2 no-met,glipizide main ot2 no-met
2122100,4322100,-1,NA,albiglutide ot2 no-met younger-age,glipizide ot2 no-met younger-age
2122300,4322300,-1,NA,albiglutide ot2 no-met older-age,glipizide ot2 no-met older-age
2122010,4322010,-1,NA,albiglutide ot2 no-met female,glipizide ot2 no-met female
2122020,4322020,-1,NA,albiglutide ot2 no-met male,glipizide ot2 no-met male
2122001,4322001,-1,NA,albiglutide ot2 no-met with-obe,glipizide ot2 no-met with-obe
2111000,4411000,-1,NA,albiglutide main,gliquidone main
2111100,4411100,-1,NA,albiglutide younger-age,gliquidone younger-age
2111300,4411300,-1,NA,albiglutide older-age,gliquidone older-age
2111010,4411010,-1,NA,albiglutide female,gliquidone female
2111020,4411020,-1,NA,albiglutide male,gliquidone male
2111001,4411001,-1,NA,albiglutide with-obe,gliquidone with-obe
2121000,4421000,-1,NA,albiglutide main ot2,gliquidone main ot2
2121100,4421100,-1,NA,albiglutide ot2 younger-age,gliquidone ot2 younger-age
2121300,4421300,-1,NA,albiglutide ot2 older-age,gliquidone ot2 older-age
2121010,4421010,-1,NA,albiglutide ot2 female,gliquidone ot2 female
2121020,4421020,-1,NA,albiglutide ot2 male,gliquidone ot2 male
2121001,4421001,-1,NA,albiglutide ot2 with-obe,gliquidone ot2 with-obe
2112000,4412000,-1,NA,albiglutide main no-met,gliquidone main no-met
2112100,4412100,-1,NA,albiglutide no-met younger-age,gliquidone no-met younger-age
2112300,4412300,-1,NA,albiglutide no-met older-age,gliquidone no-met older-age
2112010,4412010,-1,NA,albiglutide no-met female,gliquidone no-met female
2112020,4412020,-1,NA,albiglutide no-met male,gliquidone no-met male
2112001,4412001,-1,NA,albiglutide no-met with-obe,gliquidone no-met with-obe
2122000,4422000,-1,NA,albiglutide main ot2 no-met,gliquidone main ot2 no-met
2122100,4422100,-1,NA,albiglutide ot2 no-met younger-age,gliquidone ot2 no-met younger-age
2122300,4422300,-1,NA,albiglutide ot2 no-met older-age,gliquidone ot2 no-met older-age
2122010,4422010,-1,NA,albiglutide ot2 no-met female,gliquidone ot2 no-met female
2122020,4422020,-1,NA,albiglutide ot2 no-met male,gliquidone ot2 no-met male
2122001,4422001,-1,NA,albiglutide ot2 no-met with-obe,gliquidone ot2 no-met with-obe
2111000,4511000,-1,NA,albiglutide main,glyburide main
2111100,4511100,-1,NA,albiglutide younger-age,glyburide younger-age
2111300,4511300,-1,NA,albiglutide older-age,glyburide older-age
2111010,4511010,-1,NA,albiglutide female,glyburide female
2111020,4511020,-1,NA,albiglutide male,glyburide male
2111001,4511001,-1,NA,albiglutide with-obe,glyburide with-obe
2121000,4521000,-1,NA,albiglutide main ot2,glyburide main ot2
2121100,4521100,-1,NA,albiglutide ot2 younger-age,glyburide ot2 younger-age
2121300,4521300,-1,NA,albiglutide ot2 older-age,glyburide ot2 older-age
2121010,4521010,-1,NA,albiglutide ot2 female,glyburide ot2 female
2121020,4521020,-1,NA,albiglutide ot2 male,glyburide ot2 male
2121001,4521001,-1,NA,albiglutide ot2 with-obe,glyburide ot2 with-obe
2112000,4512000,-1,NA,albiglutide main no-met,glyburide main no-met
2112100,4512100,-1,NA,albiglutide no-met younger-age,glyburide no-met younger-age
2112300,4512300,-1,NA,albiglutide no-met older-age,glyburide no-met older-age
2112010,4512010,-1,NA,albiglutide no-met female,glyburide no-met female
2112020,4512020,-1,NA,albiglutide no-met male,glyburide no-met male
2112001,4512001,-1,NA,albiglutide no-met with-obe,glyburide no-met with-obe
2122000,4522000,-1,NA,albiglutide main ot2 no-met,glyburide main ot2 no-met
2122100,4522100,-1,NA,albiglutide ot2 no-met younger-age,glyburide ot2 no-met younger-age
2122300,4522300,-1,NA,albiglutide ot2 no-met older-age,glyburide ot2 no-met older-age
2122010,4522010,-1,NA,albiglutide ot2 no-met female,glyburide ot2 no-met female
2122020,4522020,-1,NA,albiglutide ot2 no-met male,glyburide ot2 no-met male
2122001,4522001,-1,NA,albiglutide ot2 no-met with-obe,glyburide ot2 no-met with-obe
2111000,4611000,-1,NA,albiglutide main,tolazamide main
2111100,4611100,-1,NA,albiglutide younger-age,tolazamide younger-age
2111300,4611300,-1,NA,albiglutide older-age,tolazamide older-age
2111010,4611010,-1,NA,albiglutide female,tolazamide female
2111020,4611020,-1,NA,albiglutide male,tolazamide male
2111001,4611001,-1,NA,albiglutide with-obe,tolazamide with-obe
2121000,4621000,-1,NA,albiglutide main ot2,tolazamide main ot2
2121100,4621100,-1,NA,albiglutide ot2 younger-age,tolazamide ot2 younger-age
2121300,4621300,-1,NA,albiglutide ot2 older-age,tolazamide ot2 older-age
2121010,4621010,-1,NA,albiglutide ot2 female,tolazamide ot2 female
2121020,4621020,-1,NA,albiglutide ot2 male,tolazamide ot2 male
2121001,4621001,-1,NA,albiglutide ot2 with-obe,tolazamide ot2 with-obe
2112000,4612000,-1,NA,albiglutide main no-met,tolazamide main no-met
2112100,4612100,-1,NA,albiglutide no-met younger-age,tolazamide no-met younger-age
2112300,4612300,-1,NA,albiglutide no-met older-age,tolazamide no-met older-age
2112010,4612010,-1,NA,albiglutide no-met female,tolazamide no-met female
2112020,4612020,-1,NA,albiglutide no-met male,tolazamide no-met male
2112001,4612001,-1,NA,albiglutide no-met with-obe,tolazamide no-met with-obe
2122000,4622000,-1,NA,albiglutide main ot2 no-met,tolazamide main ot2 no-met
2122100,4622100,-1,NA,albiglutide ot2 no-met younger-age,tolazamide ot2 no-met younger-age
2122300,4622300,-1,NA,albiglutide ot2 no-met older-age,tolazamide ot2 no-met older-age
2122010,4622010,-1,NA,albiglutide ot2 no-met female,tolazamide ot2 no-met female
2122020,4622020,-1,NA,albiglutide ot2 no-met male,tolazamide ot2 no-met male
2122001,4622001,-1,NA,albiglutide ot2 no-met with-obe,tolazamide ot2 no-met with-obe
2111000,4711000,-1,NA,albiglutide main,tolbutamide main
2111100,4711100,-1,NA,albiglutide younger-age,tolbutamide younger-age
2111300,4711300,-1,NA,albiglutide older-age,tolbutamide older-age
2111010,4711010,-1,NA,albiglutide female,tolbutamide female
2111020,4711020,-1,NA,albiglutide male,tolbutamide male
2111001,4711001,-1,NA,albiglutide with-obe,tolbutamide with-obe
2121000,4721000,-1,NA,albiglutide main ot2,tolbutamide main ot2
2121100,4721100,-1,NA,albiglutide ot2 younger-age,tolbutamide ot2 younger-age
2121300,4721300,-1,NA,albiglutide ot2 older-age,tolbutamide ot2 older-age
2121010,4721010,-1,NA,albiglutide ot2 female,tolbutamide ot2 female
2121020,4721020,-1,NA,albiglutide ot2 male,tolbutamide ot2 male
2121001,4721001,-1,NA,albiglutide ot2 with-obe,tolbutamide ot2 with-obe
2112000,4712000,-1,NA,albiglutide main no-met,tolbutamide main no-met
2112100,4712100,-1,NA,albiglutide no-met younger-age,tolbutamide no-met younger-age
2112300,4712300,-1,NA,albiglutide no-met older-age,tolbutamide no-met older-age
2112010,4712010,-1,NA,albiglutide no-met female,tolbutamide no-met female
2112020,4712020,-1,NA,albiglutide no-met male,tolbutamide no-met male
2112001,4712001,-1,NA,albiglutide no-met with-obe,tolbutamide no-met with-obe
2122000,4722000,-1,NA,albiglutide main ot2 no-met,tolbutamide main ot2 no-met
2122100,4722100,-1,NA,albiglutide ot2 no-met younger-age,tolbutamide ot2 no-met younger-age
2122300,4722300,-1,NA,albiglutide ot2 no-met older-age,tolbutamide ot2 no-met older-age
2122010,4722010,-1,NA,albiglutide ot2 no-met female,tolbutamide ot2 no-met female
2122020,4722020,-1,NA,albiglutide ot2 no-met male,tolbutamide ot2 no-met male
2122001,4722001,-1,NA,albiglutide ot2 no-met with-obe,tolbutamide ot2 no-met with-obe
2211000,2311000,-1,NA,dulaglutide main,exenatide main
2211100,2311100,-1,NA,dulaglutide younger-age,exenatide younger-age
2211300,2311300,-1,NA,dulaglutide older-age,exenatide older-age
2211010,2311010,-1,NA,dulaglutide female,exenatide female
2211020,2311020,-1,NA,dulaglutide male,exenatide male
2211001,2311001,-1,NA,dulaglutide with-obe,exenatide with-obe
2221000,2321000,-1,NA,dulaglutide main ot2,exenatide main ot2
2221100,2321100,-1,NA,dulaglutide ot2 younger-age,exenatide ot2 younger-age
2221300,2321300,-1,NA,dulaglutide ot2 older-age,exenatide ot2 older-age
2221010,2321010,-1,NA,dulaglutide ot2 female,exenatide ot2 female
2221020,2321020,-1,NA,dulaglutide ot2 male,exenatide ot2 male
2221001,2321001,-1,NA,dulaglutide ot2 with-obe,exenatide ot2 with-obe
2212000,2312000,-1,NA,dulaglutide main no-met,exenatide main no-met
2212100,2312100,-1,NA,dulaglutide no-met younger-age,exenatide no-met younger-age
2212300,2312300,-1,NA,dulaglutide no-met older-age,exenatide no-met older-age
2212010,2312010,-1,NA,dulaglutide no-met female,exenatide no-met female
2212020,2312020,-1,NA,dulaglutide no-met male,exenatide no-met male
2212001,2312001,-1,NA,dulaglutide no-met with-obe,exenatide no-met with-obe
2222000,2322000,-1,NA,dulaglutide main ot2 no-met,exenatide main ot2 no-met
2222100,2322100,-1,NA,dulaglutide ot2 no-met younger-age,exenatide ot2 no-met younger-age
2222300,2322300,-1,NA,dulaglutide ot2 no-met older-age,exenatide ot2 no-met older-age
2222010,2322010,-1,NA,dulaglutide ot2 no-met female,exenatide ot2 no-met female
2222020,2322020,-1,NA,dulaglutide ot2 no-met male,exenatide ot2 no-met male
2222001,2322001,-1,NA,dulaglutide ot2 no-met with-obe,exenatide ot2 no-met with-obe
2211000,2411000,-1,NA,dulaglutide main,liraglutide main
2211100,2411100,-1,NA,dulaglutide younger-age,liraglutide younger-age
2211300,2411300,-1,NA,dulaglutide older-age,liraglutide older-age
2211010,2411010,-1,NA,dulaglutide female,liraglutide female
2211020,2411020,-1,NA,dulaglutide male,liraglutide male
2211001,2411001,-1,NA,dulaglutide with-obe,liraglutide with-obe
2221000,2421000,-1,NA,dulaglutide main ot2,liraglutide main ot2
2221100,2421100,-1,NA,dulaglutide ot2 younger-age,liraglutide ot2 younger-age
2221300,2421300,-1,NA,dulaglutide ot2 older-age,liraglutide ot2 older-age
2221010,2421010,-1,NA,dulaglutide ot2 female,liraglutide ot2 female
2221020,2421020,-1,NA,dulaglutide ot2 male,liraglutide ot2 male
2221001,2421001,-1,NA,dulaglutide ot2 with-obe,liraglutide ot2 with-obe
2212000,2412000,-1,NA,dulaglutide main no-met,liraglutide main no-met
2212100,2412100,-1,NA,dulaglutide no-met younger-age,liraglutide no-met younger-age
2212300,2412300,-1,NA,dulaglutide no-met older-age,liraglutide no-met older-age
2212010,2412010,-1,NA,dulaglutide no-met female,liraglutide no-met female
2212020,2412020,-1,NA,dulaglutide no-met male,liraglutide no-met male
2212001,2412001,-1,NA,dulaglutide no-met with-obe,liraglutide no-met with-obe
2222000,2422000,-1,NA,dulaglutide main ot2 no-met,liraglutide main ot2 no-met
2222100,2422100,-1,NA,dulaglutide ot2 no-met younger-age,liraglutide ot2 no-met younger-age
2222300,2422300,-1,NA,dulaglutide ot2 no-met older-age,liraglutide ot2 no-met older-age
2222010,2422010,-1,NA,dulaglutide ot2 no-met female,liraglutide ot2 no-met female
2222020,2422020,-1,NA,dulaglutide ot2 no-met male,liraglutide ot2 no-met male
2222001,2422001,-1,NA,dulaglutide ot2 no-met with-obe,liraglutide ot2 no-met with-obe
2211000,2511000,-1,NA,dulaglutide main,lixisenatide main
2211100,2511100,-1,NA,dulaglutide younger-age,lixisenatide younger-age
2211300,2511300,-1,NA,dulaglutide older-age,lixisenatide older-age
2211010,2511010,-1,NA,dulaglutide female,lixisenatide female
2211020,2511020,-1,NA,dulaglutide male,lixisenatide male
2211001,2511001,-1,NA,dulaglutide with-obe,lixisenatide with-obe
2221000,2521000,-1,NA,dulaglutide main ot2,lixisenatide main ot2
2221100,2521100,-1,NA,dulaglutide ot2 younger-age,lixisenatide ot2 younger-age
2221300,2521300,-1,NA,dulaglutide ot2 older-age,lixisenatide ot2 older-age
2221010,2521010,-1,NA,dulaglutide ot2 female,lixisenatide ot2 female
2221020,2521020,-1,NA,dulaglutide ot2 male,lixisenatide ot2 male
2221001,2521001,-1,NA,dulaglutide ot2 with-obe,lixisenatide ot2 with-obe
2212000,2512000,-1,NA,dulaglutide main no-met,lixisenatide main no-met
2212100,2512100,-1,NA,dulaglutide no-met younger-age,lixisenatide no-met younger-age
2212300,2512300,-1,NA,dulaglutide no-met older-age,lixisenatide no-met older-age
2212010,2512010,-1,NA,dulaglutide no-met female,lixisenatide no-met female
2212020,2512020,-1,NA,dulaglutide no-met male,lixisenatide no-met male
2212001,2512001,-1,NA,dulaglutide no-met with-obe,lixisenatide no-met with-obe
2222000,2522000,-1,NA,dulaglutide main ot2 no-met,lixisenatide main ot2 no-met
2222100,2522100,-1,NA,dulaglutide ot2 no-met younger-age,lixisenatide ot2 no-met younger-age
2222300,2522300,-1,NA,dulaglutide ot2 no-met older-age,lixisenatide ot2 no-met older-age
2222010,2522010,-1,NA,dulaglutide ot2 no-met female,lixisenatide ot2 no-met female
2222020,2522020,-1,NA,dulaglutide ot2 no-met male,lixisenatide ot2 no-met male
2222001,2522001,-1,NA,dulaglutide ot2 no-met with-obe,lixisenatide ot2 no-met with-obe
2211000,2611000,-1,NA,dulaglutide main,semaglutide main
2211100,2611100,-1,NA,dulaglutide younger-age,semaglutide younger-age
2211300,2611300,-1,NA,dulaglutide older-age,semaglutide older-age
2211010,2611010,-1,NA,dulaglutide female,semaglutide female
2211020,2611020,-1,NA,dulaglutide male,semaglutide male
2211001,2611001,-1,NA,dulaglutide with-obe,semaglutide with-obe
2221000,2621000,-1,NA,dulaglutide main ot2,semaglutide main ot2
2221100,2621100,-1,NA,dulaglutide ot2 younger-age,semaglutide ot2 younger-age
2221300,2621300,-1,NA,dulaglutide ot2 older-age,semaglutide ot2 older-age
2221010,2621010,-1,NA,dulaglutide ot2 female,semaglutide ot2 female
2221020,2621020,-1,NA,dulaglutide ot2 male,semaglutide ot2 male
2221001,2621001,-1,NA,dulaglutide ot2 with-obe,semaglutide ot2 with-obe
2212000,2612000,-1,NA,dulaglutide main no-met,semaglutide main no-met
2212100,2612100,-1,NA,dulaglutide no-met younger-age,semaglutide no-met younger-age
2212300,2612300,-1,NA,dulaglutide no-met older-age,semaglutide no-met older-age
2212010,2612010,-1,NA,dulaglutide no-met female,semaglutide no-met female
2212020,2612020,-1,NA,dulaglutide no-met male,semaglutide no-met male
2212001,2612001,-1,NA,dulaglutide no-met with-obe,semaglutide no-met with-obe
2222000,2622000,-1,NA,dulaglutide main ot2 no-met,semaglutide main ot2 no-met
2222100,2622100,-1,NA,dulaglutide ot2 no-met younger-age,semaglutide ot2 no-met younger-age
2222300,2622300,-1,NA,dulaglutide ot2 no-met older-age,semaglutide ot2 no-met older-age
2222010,2622010,-1,NA,dulaglutide ot2 no-met female,semaglutide ot2 no-met female
2222020,2622020,-1,NA,dulaglutide ot2 no-met male,semaglutide ot2 no-met male
2222001,2622001,-1,NA,dulaglutide ot2 no-met with-obe,semaglutide ot2 no-met with-obe
2211000,2711000,-1,NA,dulaglutide main,tirzepatide main
2211100,2711100,-1,NA,dulaglutide younger-age,tirzepatide younger-age
2211300,2711300,-1,NA,dulaglutide older-age,tirzepatide older-age
2211010,2711010,-1,NA,dulaglutide female,tirzepatide female
2211020,2711020,-1,NA,dulaglutide male,tirzepatide male
2211001,2711001,-1,NA,dulaglutide with-obe,tirzepatide with-obe
2221000,2721000,-1,NA,dulaglutide main ot2,tirzepatide main ot2
2221100,2721100,-1,NA,dulaglutide ot2 younger-age,tirzepatide ot2 younger-age
2221300,2721300,-1,NA,dulaglutide ot2 older-age,tirzepatide ot2 older-age
2221010,2721010,-1,NA,dulaglutide ot2 female,tirzepatide ot2 female
2221020,2721020,-1,NA,dulaglutide ot2 male,tirzepatide ot2 male
2221001,2721001,-1,NA,dulaglutide ot2 with-obe,tirzepatide ot2 with-obe
2212000,2712000,-1,NA,dulaglutide main no-met,tirzepatide main no-met
2212100,2712100,-1,NA,dulaglutide no-met younger-age,tirzepatide no-met younger-age
2212300,2712300,-1,NA,dulaglutide no-met older-age,tirzepatide no-met older-age
2212010,2712010,-1,NA,dulaglutide no-met female,tirzepatide no-met female
2212020,2712020,-1,NA,dulaglutide no-met male,tirzepatide no-met male
2212001,2712001,-1,NA,dulaglutide no-met with-obe,tirzepatide no-met with-obe
2222000,2722000,-1,NA,dulaglutide main ot2 no-met,tirzepatide main ot2 no-met
2222100,2722100,-1,NA,dulaglutide ot2 no-met younger-age,tirzepatide ot2 no-met younger-age
2222300,2722300,-1,NA,dulaglutide ot2 no-met older-age,tirzepatide ot2 no-met older-age
2222010,2722010,-1,NA,dulaglutide ot2 no-met female,tirzepatide ot2 no-met female
2222020,2722020,-1,NA,dulaglutide ot2 no-met male,tirzepatide ot2 no-met male
2222001,2722001,-1,NA,dulaglutide ot2 no-met with-obe,tirzepatide ot2 no-met with-obe
2211000,2811000,-1,NA,dulaglutide main,efpeglenatide main
2211100,2811100,-1,NA,dulaglutide younger-age,efpeglenatide younger-age
2211300,2811300,-1,NA,dulaglutide older-age,efpeglenatide older-age
2211010,2811010,-1,NA,dulaglutide female,efpeglenatide female
2211020,2811020,-1,NA,dulaglutide male,efpeglenatide male
2211001,2811001,-1,NA,dulaglutide with-obe,efpeglenatide with-obe
2221000,2821000,-1,NA,dulaglutide main ot2,efpeglenatide main ot2
2221100,2821100,-1,NA,dulaglutide ot2 younger-age,efpeglenatide ot2 younger-age
2221300,2821300,-1,NA,dulaglutide ot2 older-age,efpeglenatide ot2 older-age
2221010,2821010,-1,NA,dulaglutide ot2 female,efpeglenatide ot2 female
2221020,2821020,-1,NA,dulaglutide ot2 male,efpeglenatide ot2 male
2221001,2821001,-1,NA,dulaglutide ot2 with-obe,efpeglenatide ot2 with-obe
2212000,2812000,-1,NA,dulaglutide main no-met,efpeglenatide main no-met
2212100,2812100,-1,NA,dulaglutide no-met younger-age,efpeglenatide no-met younger-age
2212300,2812300,-1,NA,dulaglutide no-met older-age,efpeglenatide no-met older-age
2212010,2812010,-1,NA,dulaglutide no-met female,efpeglenatide no-met female
2212020,2812020,-1,NA,dulaglutide no-met male,efpeglenatide no-met male
2212001,2812001,-1,NA,dulaglutide no-met with-obe,efpeglenatide no-met with-obe
2222000,2822000,-1,NA,dulaglutide main ot2 no-met,efpeglenatide main ot2 no-met
2222100,2822100,-1,NA,dulaglutide ot2 no-met younger-age,efpeglenatide ot2 no-met younger-age
2222300,2822300,-1,NA,dulaglutide ot2 no-met older-age,efpeglenatide ot2 no-met older-age
2222010,2822010,-1,NA,dulaglutide ot2 no-met female,efpeglenatide ot2 no-met female
2222020,2822020,-1,NA,dulaglutide ot2 no-met male,efpeglenatide ot2 no-met male
2222001,2822001,-1,NA,dulaglutide ot2 no-met with-obe,efpeglenatide ot2 no-met with-obe
2211000,3111000,-1,NA,dulaglutide main,canagliflozin main
2211100,3111100,-1,NA,dulaglutide younger-age,canagliflozin younger-age
2211300,3111300,-1,NA,dulaglutide older-age,canagliflozin older-age
2211010,3111010,-1,NA,dulaglutide female,canagliflozin female
2211020,3111020,-1,NA,dulaglutide male,canagliflozin male
2211001,3111001,-1,NA,dulaglutide with-obe,canagliflozin with-obe
2221000,3121000,-1,NA,dulaglutide main ot2,canagliflozin main ot2
2221100,3121100,-1,NA,dulaglutide ot2 younger-age,canagliflozin ot2 younger-age
2221300,3121300,-1,NA,dulaglutide ot2 older-age,canagliflozin ot2 older-age
2221010,3121010,-1,NA,dulaglutide ot2 female,canagliflozin ot2 female
2221020,3121020,-1,NA,dulaglutide ot2 male,canagliflozin ot2 male
2221001,3121001,-1,NA,dulaglutide ot2 with-obe,canagliflozin ot2 with-obe
2212000,3112000,-1,NA,dulaglutide main no-met,canagliflozin main no-met
2212100,3112100,-1,NA,dulaglutide no-met younger-age,canagliflozin no-met younger-age
2212300,3112300,-1,NA,dulaglutide no-met older-age,canagliflozin no-met older-age
2212010,3112010,-1,NA,dulaglutide no-met female,canagliflozin no-met female
2212020,3112020,-1,NA,dulaglutide no-met male,canagliflozin no-met male
2212001,3112001,-1,NA,dulaglutide no-met with-obe,canagliflozin no-met with-obe
2222000,3122000,-1,NA,dulaglutide main ot2 no-met,canagliflozin main ot2 no-met
2222100,3122100,-1,NA,dulaglutide ot2 no-met younger-age,canagliflozin ot2 no-met younger-age
2222300,3122300,-1,NA,dulaglutide ot2 no-met older-age,canagliflozin ot2 no-met older-age
2222010,3122010,-1,NA,dulaglutide ot2 no-met female,canagliflozin ot2 no-met female
2222020,3122020,-1,NA,dulaglutide ot2 no-met male,canagliflozin ot2 no-met male
2222001,3122001,-1,NA,dulaglutide ot2 no-met with-obe,canagliflozin ot2 no-met with-obe
2211000,3211000,-1,NA,dulaglutide main,dapagliflozin main
2211100,3211100,-1,NA,dulaglutide younger-age,dapagliflozin younger-age
2211300,3211300,-1,NA,dulaglutide older-age,dapagliflozin older-age
2211010,3211010,-1,NA,dulaglutide female,dapagliflozin female
2211020,3211020,-1,NA,dulaglutide male,dapagliflozin male
2211001,3211001,-1,NA,dulaglutide with-obe,dapagliflozin with-obe
2221000,3221000,-1,NA,dulaglutide main ot2,dapagliflozin main ot2
2221100,3221100,-1,NA,dulaglutide ot2 younger-age,dapagliflozin ot2 younger-age
